%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
152.0, 16845.638077931177, 40918.98094641935, -47713.66539164369, -41708.22104313625, -48650.404650021155, -26775.288793479063, -43442.090564023325, -54724.55826098422, -40945.04308045424, -46396.320628681264, -92211.69706722464, -20710.277045998224, -47309.79172108075, -43513.43733232467, -58826.79627261118, -82937.4218508508, -5.0E-4, 0.986, 0.238, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956982653E9, 0.0, 2024-09-27 16:06:35.698
154.0, 16864.748819440465, 40888.56022221568, -47770.50587779354, -41724.716630544266, -48688.82729873983, -26795.315956511018, -43466.16339280169, -54738.461046035416, -40942.31616763069, -46399.29341069382, -92143.56895012486, -20710.81348786515, -47308.562375135705, -43513.34792534685, -58689.243637233216, -82924.88252221138, -5.0E-4, 0.986, 0.238, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956982775E9, 0.0, 2024-09-27 16:06:35.698
156.0, 16869.755610198452, 40902.977097389354, -47731.658545930215, -41675.11810959794, -48645.86724589673, -26736.307351149007, -43438.55898839939, -54720.11026383761, -40927.943995945934, -46363.08358467622, -92228.95261394413, -20710.3888047205, -47319.85000608564, -43488.69395121264, -58813.56403989364, -82929.6210920359, -5.0E-4, 0.986, 0.238, 192.0, 0.0, 0.0, 15.0, 112.0, 3.5, 40.0, 0.0, 0.0, 0.0, 1.7274711956982892E9, 0.0, 2024-09-27 16:06:35.698
158.0, 16884.887741194696, 40912.74480971632, -47735.63715644326, -41685.51167076966, -48686.614476038754, -26715.43082182775, -43454.965168829585, -54728.44746451944, -40909.95084165941, -46367.91156147856, -92132.9965749975, -20686.315975942132, -47307.377732679575, -43493.32076231489, -58679.27475920615, -82902.70959171171, -5.0E-4, 0.986, 0.238, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956983016E9, 0.0, 2024-09-27 16:06:35.698
160.0, 16870.023831131915, 40917.81865570768, -47729.24455752904, -41677.71091195475, -48647.878902897704, -26709.462906058183, -43421.77282831345, -54708.42030148749, -40914.734114972845, -46372.828945258734, -92224.79518947545, -20697.00010979177, -47308.18239547997, -43496.1147303718, -58765.239568381265, -82924.54724604455, -5.0E-4, 0.986, 0.238, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956983192E9, 0.0, 2024-09-27 16:06:35.698
162.0, 16875.790581201385, 40935.8118099942, -47713.44187419914, -41708.6457262809, -48675.438603811104, -26700.94689142071, -43445.510380924985, -54725.22881331787, -40929.77683899127, -46380.42853837354, -92122.40184812568, -20697.24597898078, -47296.335970918655, -43517.08066667088, -58634.012476684155, -82907.96225165871, -5.0E-4, 0.986, 0.238, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471195698331E9, 0.0, 2024-09-27 16:06:35.698
164.0, 16882.96549117154, 40870.209440017876, -47754.859656674824, -41692.10543538397, -48643.65442319566, -26702.33269957694, -43425.57262487085, -54723.284211550264, -40925.23943486684, -46382.08256746323, -92233.84764597984, -20703.77268836173, -47315.625526383585, -43494.05836988192, -58745.659440238414, -82927.58708329048, -5.0E-4, 0.986, 0.238, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471195698343E9, 0.0, 2024-09-27 16:06:35.698
166.0, 16897.5388285564, 40947.30060664423, -47695.00168502351, -41689.91496442735, -48675.438603811104, -26695.358955306885, -43443.72224136857, -54709.44848173243, -40944.663100798505, -46381.05438721829, -92118.95967947957, -20699.27998772621, -47301.02983725427, -43503.04377115295, -58651.335078637014, -82902.88840566736, 0.00375, 0.989, 0.237, 192.0, 0.0, 32.0, 15.5, 0.0, 3.5, 48.0, 0.0, 0.0, 0.0, 1.7274711956983595E9, 0.0, 2024-09-27 16:06:35.698
168.0, 16881.06559289284, 40858.89945732349, -47763.755650968036, -41681.82363293453, -48664.21802809454, -26702.019775154567, -43431.182912729135, -54709.40377824352, -40929.93330120246, -46385.59179134271, -92238.38505010428, -20701.649272638475, -47328.38837246757, -43489.140986101746, -58725.09583533953, -82926.96123444573, 0.00375, 0.989, 0.237, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956983716E9, 0.0, 2024-09-27 16:06:35.698
170.0, 16903.30557862587, 40990.95356356545, -47671.599408578804, -41681.354246300965, -48667.79430720738, -26671.464940484162, -43425.70673533759, -54687.11908902158, -40926.73700174534, -46371.62195105814, -92108.90139447468, -20694.317900457132, -47295.486604629354, -43485.5647069889, -58621.987238167196, -82879.12850131137, 0.00375, 0.989, 0.237, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956983836E9, 0.0, 2024-09-27 16:06:35.698
172.0, 16895.05778492186, 40880.22302153385, -47761.296959077954, -41689.758502216166, -48652.997452377975, -26697.214150096675, -43428.97009002806, -54713.13651956755, -40922.221949365376, -46373.521849336845, -92222.53766328546, -20717.988397835303, -47316.5195961618, -43486.45877676711, -58674.37972717044, -82910.93503367127, 0.00375, 0.989, 0.237, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956983953E9, 0.0, 2024-09-27 16:06:35.698
174.0, 16923.131575957726, 40991.355894965636, -47659.26124563948, -41674.06757760854, -48668.6883769856, -26683.020792367555, -43458.6085031758, -54719.61852545959, -40939.25397864032, -46349.78429672531, -92115.36104862226, -20689.601682377062, -47295.33014241817, -43495.51123327151, -58600.75308093466, -82889.05267584953, 0.00375, 0.989, 0.237, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956984072E9, 0.0, 2024-09-27 16:06:35.698
176.0, 16900.86923848024, 40877.58551568812, -47777.9266569527, -41674.60401947547, -48673.15872587666, -26721.465792830684, -43449.62310190476, -54730.25795582032, -40940.952711218924, -46370.90669523558, -92216.45798879361, -20702.409231949954, -47329.550663179245, -43515.69485851465, -58632.38079933892, -82931.23041763669, 0.007875, 0.9935, 0.2365, 192.0, 0.0, 48.0, 15.5, 24.0, 3.5, 48.0, 0.0, 0.0, 0.0, 1.7274711956984189E9, 0.0, 2024-09-27 16:06:35.698
178.0, 16912.492145597, 41037.9369304105, -47644.62085302125, -41649.36889998542, -48647.8341994088, -26688.85459767039, -43427.53957838292, -54704.84402237464, -40938.5610745622, -46357.875628218135, -92121.15015043618, -20691.09924925557, -47297.811186052706, -43487.21873607859, -58597.71324368873, -82888.71739968269, 0.007875, 0.9935, 0.2365, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956984313E9, 0.0, 2024-09-27 16:06:35.698
180.0, 16862.223072317014, 40885.4980332253, -47771.846982460855, -41676.6380282209, -48669.135411874704, -26724.57268530997, -43434.55802614189, -54711.10251082212, -40937.95757746191, -46377.90279125009, -92211.764122458, -20706.030214551713, -47318.419494440495, -43497.20996585011, -58590.15835406284, -82915.36067907342, 0.007875, 0.9935, 0.2365, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956984432E9, 0.0, 2024-09-27 16:06:35.698
182.0, 16898.365843101245, 41035.50059026487, -47638.00473666248, -41665.30569378206, -48637.44063823708, -26692.542635505517, -43436.994366287516, -54695.4115862145, -40949.334615389664, -46350.253683358875, -92143.41248791368, -20692.99914753427, -47297.61002035261, -43482.2119453206, -58588.90665637334, -82892.7630654291, 0.007875, 0.9935, 0.2365, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471195698455E9, 0.0, 2024-09-27 16:06:35.698
184.0, 16889.179276130115, 40918.511559785795, -47770.68469174918, -41697.17928137533, -48668.01782465194, -26737.648455816325, -43450.36070947179, -54720.132615582064, -40947.6135310666, -46347.392660068595, -92205.48328226605, -20717.250790268277, -47343.095820319155, -43499.4674920401, -58544.98547851867, -82918.17699887478, 0.007875, 0.9935, 0.2365, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471195698467E9, 0.0, 2024-09-27 16:06:35.698
186.0, 16923.086872468815, 41095.62678284965, -47641.02222216395, -41662.556429214055, -48627.47176021001, -26708.680595002246, -43431.87581680725, -54692.192935012936, -40939.87982748506, -46345.582168767716, -92153.58253164084, -20694.004976034757, -47292.133842961055, -43481.27317205348, -58583.899865615356, -82896.04877186404, 0.008, 0.996, 0.234, 192.0, 0.0, 32.0, 15.5, 16.0, 3.5, 40.0, 0.0, 0.0, 0.0, 1.7274711956984787E9, 0.0, 2024-09-27 16:06:35.698
188.0, 16874.382421300703, 40967.14895572054, -47771.6234650163, -41687.43392079281, -48662.40753679366, -26752.15473796782, -43440.905921567195, -54706.14042355304, -40917.43867605194, -46338.720183219935, -92182.43863373264, -20707.796002363684, -47325.281479988276, -43502.06029439691, -58514.743568270635, -82912.99139416116, 0.008, 0.996, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956985323E9, 0.0, 2024-09-27 16:06:35.698
190.0, 16892.643796520686, 41060.55689579927, -47663.61983580826, -41655.62738843291, -48624.49897819746, -26698.53290301954, -43432.7028313521, -54699.27843800526, -40935.58829254965, -46359.328491607725, -92164.93721782413, -20694.206141734856, -47289.78690979325, -43498.77458796198, -58585.26332202713, -82909.14689411485, 0.008, 0.996, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956985445E9, 0.0, 2024-09-27 16:06:35.698
192.0, 16875.90233992366, 40948.976987478374, -47775.24444761806, -41674.29109505309, -48669.716557230546, -26732.976941225166, -43460.821325876874, -54729.74386569785, -40967.372473165095, -46359.50730556337, -92171.88861034974, -20712.80279312167, -47306.23779371235, -43476.154622573216, -58521.806719518514, -82915.20421686223, 0.008, 0.996, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956985564E9, 0.0, 2024-09-27 16:06:35.698
194.0, 16915.39787237619, 41073.05152094979, -47661.83169625184, -41634.929673067294, -48616.854681593744, -26704.23259785564, -43422.95747076959, -54688.81782160018, -40956.8671532711, -46362.971825953944, -92191.91577338168, -20706.030214551713, -47295.82188079618, -43514.68903001416, -58611.66073222885, -82912.18673136077, 0.008, 0.996, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956985683E9, 0.0, 2024-09-27 16:06:35.698
196.0, 16853.260022790437, 40993.658124644535, -47753.607958985325, -41675.29692355358, -48677.00322592297, -26732.842830758433, -43464.397604989725, -54720.53494698226, -40951.48038285737, -46376.4946313494, -92156.66707237567, -20712.400461721478, -47300.26987794279, -43508.855224711326, -58495.78928897253, -82905.54826325754, 0.004, 0.986, 0.23600000000000002, 192.0, 0.0, 16.0, 15.0, 104.0, 3.5, 48.0, 0.0, 0.0, 0.0, 1.7274711956985805E9, 0.0, 2024-09-27 16:06:35.698
198.0, 16923.913887013663, 41066.569515057745, -47668.69368179962, -41635.44376318977, -48621.5261961849, -26687.24527206961, -43423.94094752562, -54685.465059931885, -40946.02655721028, -46378.84156451721, -92205.81855843289, -20709.47238319783, -47308.27180245779, -43499.69100948465, -58604.68698795879, -82906.79996094704, 0.004, 0.986, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956985927E9, 0.0, 2024-09-27 16:06:35.698
200.0, 16888.19579937408, 41003.47054046042, -47735.92772912118, -41675.29692355358, -48658.07129836933, -26702.824437954958, -43453.17702927316, -54704.10641480761, -40926.558187789706, -46366.615160300156, -92145.15592398119, -20709.114755286548, -47301.231002954366, -43484.98356163306, -58492.41417555978, -82893.03128636257, 0.004, 0.986, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956986053E9, 0.0, 2024-09-27 16:06:35.698
202.0, 16870.359107298747, 41068.08943368071, -47675.82388828086, -41661.81882164703, -48617.65934439413, -26685.859463913377, -43439.14013375522, -54692.61761815759, -40938.091687928645, -46369.92321847954, -92208.76898870099, -20721.09529031459, -47306.57306987919, -43485.49765175553, -58608.643246727384, -82912.70082148325, 0.004, 0.986, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956986184E9, 0.0, 2024-09-27 16:06:35.698
204.0, 16906.3901193607, 41039.74742171138, -47719.90152834672, -41690.96549641675, -48668.15193511867, -26727.09843243342, -43477.29456154044, -54711.14721431103, -40956.0177869818, -46359.66376777456, -92123.58649058182, -20713.138069288503, -47297.453558141424, -43484.98356163306, -58482.75822195509, -82900.98850738865, 0.004, 0.986, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956986308E9, 0.0, 2024-09-27 16:06:35.698
206.0, 16930.239430694513, 41057.04767191978, -47690.263115198984, -41649.23478951869, -48614.127768770195, -26697.012984396577, -43424.81266555937, -54690.96358906789, -40948.90993224501, -46359.77552649684, -92204.2092328321, -20694.831990579605, -47311.17752923698, -43501.166224618704, -58624.60239226847, -82909.39276330385, 0.004, 0.986, 0.23600000000000002, 192.0, 0.0, 0.0, 15.0, 120.0, 3.5, 48.0, 0.0, 0.0, 0.0, 1.7274711956986425E9, 0.0, 2024-09-27 16:06:35.698
208.0, 16902.836191992308, 41094.73271307143, -47686.351559919305, -41674.60401947547, -48656.46197276854, -26698.421144297263, -43465.3587300013, -54719.506766737315, -40952.4638596134, -46335.926215163025, -92098.6866472586, -20683.767877074228, -47291.84327028314, -43490.683256469165, -58474.130448595344, -82866.18684127174, 0.004, 0.986, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471195698655E9, 0.0, 2024-09-27 16:06:35.698
210.0, 16902.76913675894, 41075.376102373135, -47718.18044402367, -41666.736205427194, -48625.90713809814, -26735.547391837525, -43448.818439104376, -54689.175449511466, -40957.58240909367, -46346.11861063464, -92221.08479989586, -20704.912627328948, -47309.45644491392, -43473.22654404957, -58584.659824926835, -82914.93599592877, 0.004, 0.986, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956986709E9, 0.0, 2024-09-27 16:06:35.698
212.0, 16914.97318923154, 41093.23514619293, -47695.96281003509, -41670.71481594024, -48649.085897098295, -26709.731126991646, -43457.960302586594, -54697.9596850824, -40953.24617066934, -46377.90279125009, -92117.08213294532, -20704.644406395484, -47288.714026059395, -43494.259535582016, -58479.025480631055, -82885.92343162578, 0.004, 0.986, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956986828E9, 0.0, 2024-09-27 16:06:35.698
214.0, 16895.214247133048, 41010.95837485294, -47732.68672617516, -41647.871333106916, -48614.30658272584, -26694.688402973225, -43452.88645659524, -54698.63023741606, -40925.75352498931, -46366.548105066795, -92217.55322427192, -20694.586121390596, -47310.35051469213, -43467.43744223564, -58604.21760132523, -82881.63189669036, 0.004, 0.986, 0.23600000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956987073E9, 0.0, 2024-09-27 16:06:35.698
216.0, 16898.67876752362, 41111.36241094618, -47676.29327491442, -41675.22986832022, -48651.09755409927, -26708.077097901954, -43477.00398886252, -54700.01604557229, -40967.081900487174, -46376.29346564931, -92103.31345836085, -20702.029252294215, -47294.70429357342, -43489.54331750194, -58505.69111176624, -82872.60179193041, -0.006, 0.982, 0.24, 192.0, 127.5, 104.0, 15.0, 88.0, 3.5, 64.0, 0.0, 0.0, 0.0, 1.7274711956987455E9, 0.0, 2024-09-27 16:06:35.698
218.0, 16914.235581664514, 41032.28193906331, -47747.30476704893, -41681.287191067604, -48637.619452192725, -26758.033246759565, -43466.8115933909, -54685.82268784317, -40966.00901675332, -46391.649114090105, -92220.25778535102, -20710.76878437624, -47320.18528225247, -43496.762930961006, -58577.90959810133, -82909.05748713702, -0.006, 0.982, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956987598E9, 0.0, 2024-09-27 16:06:35.698
220.0, 16913.386215375212, 41164.2689900719, -47653.27097812545, -41674.715778197744, -48658.026594880415, -26741.47060411818, -43463.07885206686, -54676.14438249402, -40956.64363582655, -46355.37223283914, -92101.8382432268, -20699.168229003935, -47299.755787820315, -43495.578288504876, -58488.457916791194, -82874.6581524203, -0.006, 0.982, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956987724E9, 0.0, 2024-09-27 16:06:35.698
222.0, 16880.64090974819, 41016.591014455684, -47759.10648812133, -41666.132708326906, -48662.31812981584, -26758.949668282232, -43461.402471232715, -54694.8080891142, -40972.24515345635, -46368.023320200846, -92228.50557905503, -20723.174002548934, -47307.15421523502, -43482.636628465254, -58547.4218186643, -82905.74942895764, -0.006, 0.982, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956987844E9, 0.0, 2024-09-27 16:06:35.698
224.0, 16911.4416136076, 41142.69955667252, -47652.66748102516, -41648.787754629586, -48657.758373946956, -26722.1586969088, -43440.36947970027, -54672.813972570184, -40960.8681155286, -46382.66371281907, -92128.74974355099, -20697.558903403155, -47297.96764826389, -43516.16424514821, -58505.13231815485, -82872.9147163528, -0.006, 0.982, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956987965E9, 0.0, 2024-09-27 16:06:35.698
226.0, 16865.218206074023, 41017.418029000524, -47772.472831305604, -41677.085063110004, -48670.409461308656, -26728.618351056382, -43452.19355251713, -54691.58943791264, -40953.15676369152, -46398.645210104616, -92218.55905277241, -20725.699749672385, -47336.18913128247, -43515.94072770366, -58541.49860638364, -82905.63767023536, -0.004, 0.99, 0.242, 192.0, 127.5, 112.0, 15.0, 120.0, 3.5, 72.0, 0.0, 0.0, 0.0, 1.7274711956988084E9, 0.0, 2024-09-27 16:06:35.698
228.0, 16918.348302644292, 41153.87542890017, -47649.515885056964, -41653.951007598764, -48650.04702210987, -26665.921707859245, -43446.27034023647, -54679.96653079588, -40947.90410374452, -46381.65788431858, -92123.11710394826, -20712.512220443754, -47297.7664825638, -43511.157454390224, -58527.28289691007, -82883.59885020243, -0.004, 0.99, 0.242, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956988213E9, 0.0, 2024-09-27 16:06:35.698
230.0, 16889.96158718605, 41018.5803197122, -47781.704101765645, -41683.12003411294, -48663.972158905526, -26688.385211036828, -43452.238256006036, -54709.71670266589, -40956.28600791526, -46410.871614321666, -92205.55033749943, -20725.185659549912, -47311.35634319262, -43519.09232367186, -58521.00205671812, -82916.03123140708, -0.004, 0.99, 0.242, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956988485E9, 0.0, 2024-09-27 16:06:35.698
232.0, 16931.06644523936, 41183.82676647029, -47638.65293725168, -41651.17939128631, -48619.58159441729, -26621.061756737443, -43449.37723271576, -54704.68756016345, -40930.603853536115, -46413.3526579562, -92141.82551405735, -20721.22940078132, -47288.1105289591, -43510.79982647894, -58547.82415006449, -82896.87578640888, -0.004, 0.99, 0.242, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956988606E9, 0.0, 2024-09-27 16:06:35.698
234.0, 16920.628180578733, 41032.08077336321, -47765.09675563536, -41685.35520855847, -48667.8390106963, -26651.951867574677, -43469.82907889236, -54730.59323198715, -40943.746679275835, -46431.56932968728, -92187.40072100172, -20741.56948823565, -47323.7168578764, -43504.83191070937, -58484.92634116726, -82908.565748759, 0.001, 0.992, 0.243, 192.0, 0.0, 24.0, 15.5, 8.0, 3.5, 80.0, 0.0, 0.0, 0.0, 1.7274711956988723E9, 0.0, 2024-09-27 16:06:35.698
236.0, 16935.402683663688, 41161.966760393, -47647.705393756085, -41652.02875757561, -48623.60490841924, -26622.02288174902, -43458.4073374757, -54708.86733637659, -40943.880789742565, -46427.791884874336, -92168.46879344808, -20738.663761456464, -47300.35928492061, -43533.35273663435, -58534.54721385804, -82904.49773126814, 0.001, 0.992, 0.243, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956988852E9, 0.0, 2024-09-27 16:06:35.698
238.0, 16898.47760182352, 41019.00500285685, -47765.81201145792, -41660.835344891, -48643.87794064021, -26623.967483516633, -43437.128476754246, -54712.913002123, -40943.120830431086, -46423.790922616834, -92183.26564827749, -20727.01850259525, -47326.332011977676, -43515.53839630347, -58485.038099889534, -82899.02155387659, 0.001, 0.992, 0.243, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956988971E9, 0.0, 2024-09-27 16:06:35.698
240.0, 16949.12665475925, 41163.57608599378, -47643.05623090938, -41637.43306844629, -48606.371713444205, -26586.148331898254, -43425.77379057095, -54683.18518199745, -40954.87784801458, -46447.90845488411, -92171.37452022727, -20736.026255610737, -47296.201860451925, -43522.33332661788, -58566.21963575121, -82888.44917874923, 0.001, 0.992, 0.243, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471195698909E9, 0.0, 2024-09-27 16:06:35.698
242.0, 16924.942067258606, 41048.397546815584, -47757.34070030936, -41681.26483932315, -48658.361871047244, -26626.023844006522, -43442.17997100115, -54712.08598757815, -40964.06441498571, -46448.7131176845, -92172.8497353613, -20763.608308268584, -47333.55162543674, -43501.25563159653, -58461.479361233636, -82900.69793471074, 0.001, 0.992, 0.243, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956989212E9, 0.0, 2024-09-27 16:06:35.698
244.0, 16909.20643916207, 41147.84045789724, -47654.16504790367, -41634.68380387829, -48602.48250990898, -26595.78193375849, -43417.66010733368, -54679.89947556252, -40953.98377823637, -46440.934710614056, -92184.94202911164, -20743.514090003264, -47304.67317160049, -43527.29541388695, -58570.08648754198, -82903.33544055646, 0.006500000000000001, 0.995, 0.2435, 192.0, 0.0, 48.0, 15.5, 24.0, 3.5, 80.0, 0.0, 0.0, 0.0, 1.7274711956989331E9, 0.0, 2024-09-27 16:06:35.698
246.0, 16919.644703822698, 41079.48882335291, -47739.839284400856, -41647.42429821781, -48647.8341994088, -26603.381526873294, -43453.66876765118, -54703.32410375168, -40955.05666197022, -46410.11165501019, -92142.63017685774, -20733.791081165207, -47310.037590269756, -43492.56080300341, -58459.95944261068, -82890.93022238377, 0.006500000000000001, 0.995, 0.2435, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956989455E9, 0.0, 2024-09-27 16:06:35.698
248.0, 16929.278305682936, 41141.69372817203, -47667.620798065764, -41615.84128330246, -48597.498070895446, -26591.64686103426, -43424.611499859275, -54680.637083129535, -40940.72919377437, -46412.36918120017, -92195.53675598346, -20730.550078219185, -47289.42928188197, -43499.51219552901, -58585.37508074941, -82892.85247240693, 0.006500000000000001, 0.995, 0.2435, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956989577E9, 0.0, 2024-09-27 16:06:35.698
250.0, 16912.939180486104, 41099.69480034051, -47745.82955191488, -41660.835344891, -48648.12477208672, -26629.331902185906, -43464.107032311804, -54713.04711258973, -40959.95169400593, -46423.165073772085, -92133.51066511997, -20740.451901012886, -47313.390351938055, -43494.728922215574, -58460.60764319988, -82885.1634723143, 0.006500000000000001, 0.995, 0.2435, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956989694E9, 0.0, 2024-09-27 16:06:35.698
252.0, 16921.72341605704, 41121.308937228794, -47705.7081706176, -41637.05308879055, -48605.09766401025, -26625.68856783969, -43448.75138387101, -54695.07631004767, -40946.473592099384, -46425.42259996207, -92222.24709060755, -20748.96791565036, -47333.61868067011, -43487.41990177869, -58603.56940073603, -82903.5142545121, 0.006500000000000001, 0.995, 0.2435, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711956989853E9, 0.0, 2024-09-27 16:06:35.698
254.0, 16925.567916103355, 41112.927033058055, -47737.55940646642, -41687.74684521519, -48646.135466830194, -26643.815832592947, -43495.6676954827, -54717.562164969706, -40956.71069105991, -46433.3574692437, -92140.1491332232, -20755.092293631114, -47318.55360490723, -43521.68512602868, -58497.1080418954, -82899.9156236548, 0.00625, 0.9924999999999999, 0.24275, 192.0, 0.0, 24.0, 15.0, 120.0, 3.5, 72.0, 0.0, 0.0, 0.0, 1.7274711956989975E9, 0.0, 2024-09-27 16:06:35.698
0.0, 16911.82159326334, 41097.07964623924, -47725.087133060355, -41688.73032197122, -48600.850832563745, -26655.461091454163, -43464.330549756356, -54713.02476084528, -40969.67470284399, -46431.50227445392, -92229.71257325562, -20772.01256418378, -47312.87626181558, -43512.498559057545, -58629.87740395992, -82929.91166471383, 0.00625, 0.9924999999999999, 0.24275, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961788535E9, 0.0, 2024-09-27 16:06:36.178
2.0, 16942.68935235612, 41147.37107126368, -47709.507967175006, -41726.01303172267, -48631.56212944533, -26659.66321941176, -43467.14686955773, -54693.73520538035, -40962.969179507396, -46420.14758827062, -92128.81679878436, -20762.378962323543, -47300.26987794279, -43518.8241027384, -58499.09734715192, -82900.563824244, 0.00625, 0.9924999999999999, 0.24275, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711961788993E9, 0.0, 2024-09-27 16:06:36.178
4.0, 16929.077139982837, 41108.881367311646, -47723.32134524838, -41701.984906433216, -48612.13846351367, -26656.265754254553, -43469.359692258804, -54693.712853635894, -40965.49492663085, -46439.48184722446, -92236.55220705894, -20765.374096080555, -47318.620660140594, -43505.94949793214, -58607.43625252679, -82911.80675170502, 0.00625, 0.9924999999999999, 0.24275, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471196178932E9, 0.0, 2024-09-27 16:06:36.178
